ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Black Friday,Black Friday_lower,Black Friday_upper,Christmas,Christmas_lower,Christmas_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-02-09,161.000966723354,160.1962178995852,168.9619189131102,161.000109319456,161.00162458242175,0.0,0.0,0.0,0.0,0.0,0.0,3.4818248618568006,3.4818248618568006,3.4818248618568006,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207839586,0.4968177207839586,0.4968177207839586,-8.182244960817021,-8.182244960817021,-8.182244960817021,0.0,0.0,0.0,164.4827915852108
2018-02-12,161.2645194233704,161.23313027379683,169.68905264842905,161.26082211169654,161.26833045622817,0.0,0.0,0.0,0.0,0.0,0.0,4.242679607734734,4.242679607734734,4.242679607734734,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.26806365964753137,0.26806365964753137,0.26806365964753137,-7.192636153802661,-7.192636153802661,-7.192636153802661,0.0,0.0,0.0,165.50719903110513
2018-02-13,161.35237032337588,162.37822189258358,170.91081908241466,161.34705190831656,161.35774073971805,0.0,0.0,0.0,0.0,0.0,0.0,5.387649079724198,5.387649079724198,5.387649079724198,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700174807,0.9311288700174807,0.9311288700174807,-6.710731892183146,-6.710731892183146,-6.710731892183146,0.0,0.0,0.0,166.74001940310006
2018-02-14,161.44022122338134,163.19850469622662,171.69362875194204,161.4333573489166,161.44714572114216,0.0,0.0,0.0,0.0,0.0,0.0,5.714284711798269,5.714284711798269,5.714284711798269,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226742496,0.7192093226742496,0.7192093226742496,-6.172176712765844,-6.172176712765844,-6.172176712765844,0.0,0.0,0.0,167.1545059351796
2018-02-15,161.5280721233868,163.05176927007986,171.89932216963334,161.51961888005968,161.53683392979022,0.0,0.0,0.0,0.0,0.0,0.0,5.953759811777084,5.953759811777084,5.953759811777084,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.37659345094803015,0.37659345094803015,0.37659345094803015,-5.590085741060809,-5.590085741060809,-5.590085741060809,0.0,0.0,0.0,167.48183193516388
2018-02-16,161.61592302339227,163.86935950432354,172.9354284856608,161.6059244091756,161.62670824211799,0.0,0.0,0.0,0.0,0.0,0.0,6.685942486942277,6.685942486942277,6.685942486942277,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.49681772078303066,0.49681772078303066,0.49681772078303066,-4.978127335730616,-4.978127335730616,-4.978127335730616,0.0,0.0,0.0,168.30186551033455
2018-02-19,161.8794757234087,165.8662615229435,174.61889611269163,161.86452876566483,161.89635241135272,0.0,0.0,0.0,0.0,0.0,0.0,8.334309851627445,8.334309851627445,8.334309851627445,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.2680636596456678,0.2680636596456678,0.2680636596456678,-3.101005909908086,-3.101005909908086,-3.101005909908086,0.0,0.0,0.0,170.21378557503613
2018-02-20,161.96732662341418,167.21280636042675,175.79584349769092,161.9505966052094,161.98600849811547,0.0,0.0,0.0,0.0,0.0,0.0,9.59273292499167,9.59273292499167,9.59273292499167,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700187695,0.9311288700187695,0.9311288700187695,-2.505648046916962,-2.505648046916962,-2.505648046916962,0.0,0.0,0.0,171.56005954840586
2018-02-21,162.05517752341962,167.6412201401151,176.17286815732692,162.0367432087832,162.07621584453085,0.0,0.0,0.0,0.0,0.0,0.0,9.940982934705715,9.940982934705715,9.940982934705715,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226741667,0.7192093226741667,0.7192093226741667,-1.9454784898583146,-1.9454784898583146,-1.9454784898583146,0.0,0.0,0.0,171.99616045812533
2018-02-22,162.1430284234251,168.07691133693572,176.31155461913824,162.12199037474736,162.16678793494742,0.0,0.0,0.0,0.0,0.0,0.0,10.113148088954802,10.113148088954802,10.113148088954802,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.37659345094817565,0.37659345094817565,0.37659345094817565,-1.4306974638832368,-1.4306974638832368,-1.4306974638832368,0.0,0.0,0.0,172.2561765123799
2018-02-23,162.23087932343057,168.7052542822319,177.55203601979804,162.2080757653561,162.2575404653182,0.0,0.0,0.0,0.0,0.0,0.0,10.69409856986423,10.69409856986423,10.69409856986423,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207825976,0.4968177207825976,0.4968177207825976,-0.9699712528082304,-0.9699712528082304,-0.9699712528082304,0.0,0.0,0.0,172.9249778932948
2018-02-26,162.494432023447,169.56944464683517,178.20991615115582,162.4629772361516,162.52965616234766,0.0,0.0,0.0,0.0,0.0,0.0,11.462980271949903,11.462980271949903,11.462980271949903,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.2680636596472961,0.2680636596472961,0.2680636596472961,0.027664510412743662,0.027664510412743662,0.027664510412743662,0.0,0.0,0.0,173.9574122953969
2018-02-27,162.58228292345245,170.6668969289891,179.59008928194788,162.54915414350626,162.6203667584583,0.0,0.0,0.0,0.0,0.0,0.0,12.319845230405242,12.319845230405242,12.319845230405242,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700183247,0.9311288700183247,0.9311288700183247,0.2214642584970536,0.2214642584970536,0.2214642584970536,0.0,0.0,0.0,174.9021281538577
2018-02-28,162.67013382345795,170.40459727049523,178.92976565276615,162.63481511517523,162.7110663426788,0.0,0.0,0.0,0.0,0.0,0.0,12.23192878415565,12.23192878415565,12.23192878415565,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226740842,0.7192093226740842,0.7192093226740842,0.3454673595917022,0.3454673595917022,0.3454673595917022,0.0,0.0,0.0,174.9020626076136
2018-03-01,162.7579847234634,170.3502579512469,179.20400879716885,162.72034252220826,162.80176592689926,0.0,0.0,0.0,0.0,0.0,0.0,11.946097876112606,11.946097876112606,11.946097876112606,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509479986,0.3765934509479986,0.3765934509479986,0.4022523232747426,0.4022523232747426,0.4022523232747426,0.0,0.0,0.0,174.70408259957603
2018-03-02,162.8458356234689,170.8510503573515,179.10160871268147,162.80589089545126,162.89238015904684,0.0,0.0,0.0,0.0,0.0,0.0,12.060207996841015,12.060207996841015,12.060207996841015,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207834196,0.4968177207834196,0.4968177207834196,0.39613817416773406,0.39613817416773406,0.39613817416773406,0.0,0.0,0.0,174.9060436203099
2018-03-05,163.1093883234853,170.3475015533196,178.7251983676709,163.0623135383367,163.16264080083732,0.0,0.0,0.0,0.0,0.0,0.0,11.501235861578007,11.501235861578007,11.501235861578007,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.2680636596489245,0.2680636596489245,0.2680636596489245,0.06592010003921878,0.06592010003921878,0.06592010003921878,0.0,0.0,0.0,174.6106241850633
2018-03-06,163.19723922349078,170.52489380997991,179.71150257835848,163.14780014534628,163.2533464141452,0.0,0.0,0.0,0.0,0.0,0.0,11.977954089034029,11.977954089034029,11.977954089034029,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700178793,0.9311288700178793,0.9311288700178793,-0.12042688287371196,-0.12042688287371196,-0.12042688287371196,0.0,0.0,0.0,175.1751933125248
2018-03-07,163.28509012349625,170.49993832989207,179.13081645091444,163.2313187720096,163.34393753977068,0.0,0.0,0.0,0.0,0.0,0.0,11.557386417281524,11.557386417281524,11.557386417281524,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226740013,0.7192093226740013,0.7192093226740013,-0.3290750072823408,-0.3290750072823408,-0.3290750072823408,0.0,0.0,0.0,174.84247654077777
2018-03-08,163.3729410235017,170.12401131993866,178.69693348183603,163.31684389080868,163.4346959722029,0.0,0.0,0.0,0.0,0.0,0.0,10.993911885073985,10.993911885073985,10.993911885073985,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.37659345094782143,0.37659345094782143,0.37659345094782143,-0.5499336677637003,-0.5499336677637003,-0.5499336677637003,0.0,0.0,0.0,174.3668529085757
2018-03-09,163.46079192350717,170.21045198173994,178.96182507297382,163.40159339642238,163.52537690974293,0.0,0.0,0.0,0.0,0.0,0.0,10.891131329754687,10.891131329754687,10.891131329754687,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207829868,0.4968177207829868,0.4968177207829868,-0.7729384929181633,-0.7729384929181633,-0.7729384929181633,0.0,0.0,0.0,174.35192325326187
